case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
262,4,52,ADV-0019,Dragon Hunt,The Game Master's Book of Legendary Dragons,Media Lab Books,24,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0019-v1.yml
263,4,53,ADV-0019,Dragon Hunt,The Game Master's Book of Legendary Dragons,Media Lab Books,24,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0019-v1.yml
264,4,54,ADV-0019,Dragon Hunt,The Game Master's Book of Legendary Dragons,Media Lab Books,24,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0019-v1.yml
265,4,55,ADV-0019,Dragon Hunt,The Game Master's Book of Legendary Dragons,Media Lab Books,24,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0019-v1.yml
266,4,56,ADV-0019,Dragon Hunt,The Game Master's Book of Legendary Dragons,Media Lab Books,24,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0019-v1.yml
267,4,57,ADV-0072,Van Richten's Tower,Curse of Strahd,Wizards of the Coast,6,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0072-v1.yml
268,4,58,ADV-0072,Van Richten's Tower,Curse of Strahd,Wizards of the Coast,6,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0072-v1.yml
269,4,59,ADV-0072,Van Richten's Tower,Curse of Strahd,Wizards of the Coast,6,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0072-v1.yml
270,4,60,ADV-0072,Van Richten's Tower,Curse of Strahd,Wizards of the Coast,6,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0072-v1.yml
271,4,61,ADV-0072,Van Richten's Tower,Curse of Strahd,Wizards of the Coast,6,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0072-v1.yml
272,4,62,ADV-0072,Van Richten's Tower,Curse of Strahd,Wizards of the Coast,6,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0072-v1.yml
273,4,63,ADV-0072,Van Richten's Tower,Curse of Strahd,Wizards of the Coast,6,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0072-v1.yml
274,4,64,ADV-0236,When Home Burns,Dragonlance: Shadow of the Dragon Queen,Wizards of the Coast,25,Levels,levels-v2.1,experiments/production-backlog-004/production-backlog-004-qwen-levels-adv0236-v1.yml
275,4,65,ADV-0236,When Home Burns,Dragonlance: Shadow of the Dragon Queen,Wizards of the Coast,25,Combat Emphasis,production-base,experiments/production-backlog-004/production-backlog-004-qwen-combat-adv0236-v1.yml
276,4,66,ADV-0236,When Home Burns,Dragonlance: Shadow of the Dragon Queen,Wizards of the Coast,25,Structural Openness,production-base,experiments/production-backlog-004/production-backlog-004-qwen-structural-openness-adv0236-v1.yml
277,4,67,ADV-0236,When Home Burns,Dragonlance: Shadow of the Dragon Queen,Wizards of the Coast,25,Darkness / Horror Intensity,production-base,experiments/production-backlog-004/production-backlog-004-qwen-darkness-adv0236-v1.yml
278,4,68,ADV-0236,When Home Burns,Dragonlance: Shadow of the Dragon Queen,Wizards of the Coast,25,Player Beginner Suitability,production-base,experiments/production-backlog-004/production-backlog-004-qwen-player-beginner-adv0236-v1.yml
279,4,69,ADV-0236,When Home Burns,Dragonlance: Shadow of the Dragon Queen,Wizards of the Coast,25,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-004/production-backlog-004-qwen-social-adv0236-v1.yml
280,4,70,ADV-0236,When Home Burns,Dragonlance: Shadow of the Dragon Queen,Wizards of the Coast,25,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-004/production-backlog-004-qwen-investigation-adv0236-v1.yml
