case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
133,2,63,ADV-0252,Campus Daredevils,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,9,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0252-v1.yml
134,2,64,ADV-0254,Hunt for Mage Tower,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,27,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0254-v1.yml
135,2,65,ADV-0254,Hunt for Mage Tower,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,27,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0254-v1.yml
136,2,66,ADV-0254,Hunt for Mage Tower,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,27,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0254-v1.yml
137,2,67,ADV-0254,Hunt for Mage Tower,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,27,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0254-v1.yml
138,2,68,ADV-0254,Hunt for Mage Tower,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,27,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0254-v1.yml
139,2,69,ADV-0254,Hunt for Mage Tower,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,27,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0254-v1.yml
140,2,70,ADV-0254,Hunt for Mage Tower,Strixhaven: A Curriculum of Chaos,Wizards of the Coast,27,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0254-v1.yml
141,3,1,ADV-0290,Encounter 1: Alley,Waterdeep: Dragon Heist,Wizards of the Coast,5,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0290-v1.yml
142,3,2,ADV-0290,Encounter 1: Alley,Waterdeep: Dragon Heist,Wizards of the Coast,5,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0290-v1.yml
143,3,3,ADV-0290,Encounter 1: Alley,Waterdeep: Dragon Heist,Wizards of the Coast,5,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0290-v1.yml
144,3,4,ADV-0290,Encounter 1: Alley,Waterdeep: Dragon Heist,Wizards of the Coast,5,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0290-v1.yml
145,3,5,ADV-0290,Encounter 1: Alley,Waterdeep: Dragon Heist,Wizards of the Coast,5,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0290-v1.yml
146,3,6,ADV-0290,Encounter 1: Alley,Waterdeep: Dragon Heist,Wizards of the Coast,5,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0290-v1.yml
147,3,7,ADV-0290,Encounter 1: Alley,Waterdeep: Dragon Heist,Wizards of the Coast,5,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0290-v1.yml
148,3,8,ADV-0344,Shadowdusk Hold,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,12,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0344-v1.yml
149,3,9,ADV-0344,Shadowdusk Hold,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,12,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0344-v1.yml
150,3,10,ADV-0344,Shadowdusk Hold,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,12,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0344-v1.yml
151,3,11,ADV-0344,Shadowdusk Hold,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,12,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0344-v1.yml
152,3,12,ADV-0344,Shadowdusk Hold,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,12,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0344-v1.yml
153,3,13,ADV-0344,Shadowdusk Hold,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,12,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0344-v1.yml
154,3,14,ADV-0344,Shadowdusk Hold,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,12,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0344-v1.yml
155,3,15,ADV-0207,The White Moose,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0207-v1.yml
156,3,16,ADV-0207,The White Moose,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0207-v1.yml
157,3,17,ADV-0207,The White Moose,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0207-v1.yml
158,3,18,ADV-0207,The White Moose,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0207-v1.yml
159,3,19,ADV-0207,The White Moose,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0207-v1.yml
160,3,20,ADV-0207,The White Moose,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0207-v1.yml
161,3,21,ADV-0207,The White Moose,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0207-v1.yml
162,3,22,ADV-0174,The Fiend of Hollow Mine,Journeys Through the Radiant Citadel,Wizards of the Coast,15,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0174-v1.yml
163,3,23,ADV-0174,The Fiend of Hollow Mine,Journeys Through the Radiant Citadel,Wizards of the Coast,15,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0174-v1.yml
164,3,24,ADV-0174,The Fiend of Hollow Mine,Journeys Through the Radiant Citadel,Wizards of the Coast,15,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0174-v1.yml
165,3,25,ADV-0174,The Fiend of Hollow Mine,Journeys Through the Radiant Citadel,Wizards of the Coast,15,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0174-v1.yml
166,3,26,ADV-0174,The Fiend of Hollow Mine,Journeys Through the Radiant Citadel,Wizards of the Coast,15,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0174-v1.yml
167,3,27,ADV-0174,The Fiend of Hollow Mine,Journeys Through the Radiant Citadel,Wizards of the Coast,15,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0174-v1.yml
168,3,28,ADV-0174,The Fiend of Hollow Mine,Journeys Through the Radiant Citadel,Wizards of the Coast,15,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0174-v1.yml
169,3,29,ADV-0307,Bryn Shander,Storm King's Thunder,Wizards of the Coast,7,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0307-v1.yml
170,3,30,ADV-0307,Bryn Shander,Storm King's Thunder,Wizards of the Coast,7,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0307-v1.yml
171,3,31,ADV-0307,Bryn Shander,Storm King's Thunder,Wizards of the Coast,7,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0307-v1.yml
172,3,32,ADV-0307,Bryn Shander,Storm King's Thunder,Wizards of the Coast,7,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0307-v1.yml
173,3,33,ADV-0307,Bryn Shander,Storm King's Thunder,Wizards of the Coast,7,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0307-v1.yml
174,3,34,ADV-0307,Bryn Shander,Storm King's Thunder,Wizards of the Coast,7,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0307-v1.yml
175,3,35,ADV-0307,Bryn Shander,Storm King's Thunder,Wizards of the Coast,7,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0307-v1.yml
176,3,36,ADV-0116,The Dragon of Najkir,Dragon Delves,Wizards of the Coast,16,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0116-v1.yml
177,3,37,ADV-0116,The Dragon of Najkir,Dragon Delves,Wizards of the Coast,16,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0116-v1.yml
178,3,38,ADV-0116,The Dragon of Najkir,Dragon Delves,Wizards of the Coast,16,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0116-v1.yml
179,3,39,ADV-0116,The Dragon of Najkir,Dragon Delves,Wizards of the Coast,16,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0116-v1.yml
180,3,40,ADV-0116,The Dragon of Najkir,Dragon Delves,Wizards of the Coast,16,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0116-v1.yml
181,3,41,ADV-0116,The Dragon of Najkir,Dragon Delves,Wizards of the Coast,16,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0116-v1.yml
182,3,42,ADV-0116,The Dragon of Najkir,Dragon Delves,Wizards of the Coast,16,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0116-v1.yml
183,3,43,ADV-0294,Encounter 7: Old Tower,Waterdeep: Dragon Heist,Wizards of the Coast,5,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0294-v1.yml
184,3,44,ADV-0294,Encounter 7: Old Tower,Waterdeep: Dragon Heist,Wizards of the Coast,5,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0294-v1.yml
185,3,45,ADV-0294,Encounter 7: Old Tower,Waterdeep: Dragon Heist,Wizards of the Coast,5,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0294-v1.yml
186,3,46,ADV-0294,Encounter 7: Old Tower,Waterdeep: Dragon Heist,Wizards of the Coast,5,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0294-v1.yml
187,3,47,ADV-0294,Encounter 7: Old Tower,Waterdeep: Dragon Heist,Wizards of the Coast,5,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0294-v1.yml
188,3,48,ADV-0294,Encounter 7: Old Tower,Waterdeep: Dragon Heist,Wizards of the Coast,5,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0294-v1.yml
189,3,49,ADV-0294,Encounter 7: Old Tower,Waterdeep: Dragon Heist,Wizards of the Coast,5,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0294-v1.yml
190,3,50,ADV-0302,Winter Wizardry,Waterdeep: Dragon Heist,Wizards of the Coast,16,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0302-v1.yml
191,3,51,ADV-0302,Winter Wizardry,Waterdeep: Dragon Heist,Wizards of the Coast,16,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0302-v1.yml
192,3,52,ADV-0302,Winter Wizardry,Waterdeep: Dragon Heist,Wizards of the Coast,16,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0302-v1.yml
193,3,53,ADV-0302,Winter Wizardry,Waterdeep: Dragon Heist,Wizards of the Coast,16,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0302-v1.yml
194,3,54,ADV-0302,Winter Wizardry,Waterdeep: Dragon Heist,Wizards of the Coast,16,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0302-v1.yml
195,3,55,ADV-0302,Winter Wizardry,Waterdeep: Dragon Heist,Wizards of the Coast,16,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0302-v1.yml
196,3,56,ADV-0302,Winter Wizardry,Waterdeep: Dragon Heist,Wizards of the Coast,16,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0302-v1.yml
197,3,57,ADV-0208,Mountain Climb,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0208-v1.yml
198,3,58,ADV-0208,Mountain Climb,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0208-v1.yml
199,3,59,ADV-0208,Mountain Climb,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0208-v1.yml
200,3,60,ADV-0208,Mountain Climb,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0208-v1.yml
201,3,61,ADV-0208,Mountain Climb,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0208-v1.yml
202,3,62,ADV-0208,Mountain Climb,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0208-v1.yml
203,3,63,ADV-0208,Mountain Climb,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0208-v1.yml
204,3,64,ADV-0041,The Lost Book of Mektar,Labyrinth Adventures,Kobold Press,18,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0041-v1.yml
205,3,65,ADV-0041,The Lost Book of Mektar,Labyrinth Adventures,Kobold Press,18,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0041-v1.yml
206,3,66,ADV-0041,The Lost Book of Mektar,Labyrinth Adventures,Kobold Press,18,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0041-v1.yml
207,3,67,ADV-0041,The Lost Book of Mektar,Labyrinth Adventures,Kobold Press,18,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0041-v1.yml
208,3,68,ADV-0041,The Lost Book of Mektar,Labyrinth Adventures,Kobold Press,18,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0041-v1.yml
209,3,69,ADV-0041,The Lost Book of Mektar,Labyrinth Adventures,Kobold Press,18,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0041-v1.yml
210,3,70,ADV-0041,The Lost Book of Mektar,Labyrinth Adventures,Kobold Press,18,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0041-v1.yml
211,4,1,ADV-0012,The Quest of Amon Guruthos,Tales From Eriador,Free League Publishing,22,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0012-v1.yml
212,4,2,ADV-0012,The Quest of Amon Guruthos,Tales From Eriador,Free League Publishing,22,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0012-v1.yml
213,4,3,ADV-0012,The Quest of Amon Guruthos,Tales From Eriador,Free League Publishing,22,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0012-v1.yml
214,4,4,ADV-0012,The Quest of Amon Guruthos,Tales From Eriador,Free League Publishing,22,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0012-v1.yml
215,4,5,ADV-0012,The Quest of Amon Guruthos,Tales From Eriador,Free League Publishing,22,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0012-v1.yml
216,4,6,ADV-0012,The Quest of Amon Guruthos,Tales From Eriador,Free League Publishing,22,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0012-v1.yml
217,4,7,ADV-0012,The Quest of Amon Guruthos,Tales From Eriador,Free League Publishing,22,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0012-v1.yml
218,4,8,ADV-0004,There Let Them Lie Until the End,Trials of Saruman,Free League Publishing,22,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0004-v1.yml
219,4,9,ADV-0004,There Let Them Lie Until the End,Trials of Saruman,Free League Publishing,22,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0004-v1.yml
220,4,10,ADV-0004,There Let Them Lie Until the End,Trials of Saruman,Free League Publishing,22,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0004-v1.yml
221,4,11,ADV-0004,There Let Them Lie Until the End,Trials of Saruman,Free League Publishing,22,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0004-v1.yml
222,4,12,ADV-0004,There Let Them Lie Until the End,Trials of Saruman,Free League Publishing,22,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0004-v1.yml
223,4,13,ADV-0004,There Let Them Lie Until the End,Trials of Saruman,Free League Publishing,22,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0004-v1.yml
224,4,14,ADV-0004,There Let Them Lie Until the End,Trials of Saruman,Free League Publishing,22,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0004-v1.yml
225,4,15,ADV-0039,The Lost Caverns of Tsojcanth,Quests from the Infinite Staircase,Wizards of the Coast,28,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0039-v1.yml
226,4,16,ADV-0039,The Lost Caverns of Tsojcanth,Quests from the Infinite Staircase,Wizards of the Coast,28,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0039-v1.yml
227,4,17,ADV-0039,The Lost Caverns of Tsojcanth,Quests from the Infinite Staircase,Wizards of the Coast,28,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0039-v1.yml
228,4,18,ADV-0039,The Lost Caverns of Tsojcanth,Quests from the Infinite Staircase,Wizards of the Coast,28,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0039-v1.yml
229,4,19,ADV-0039,The Lost Caverns of Tsojcanth,Quests from the Infinite Staircase,Wizards of the Coast,28,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0039-v1.yml
230,4,20,ADV-0039,The Lost Caverns of Tsojcanth,Quests from the Infinite Staircase,Wizards of the Coast,28,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0039-v1.yml
231,4,21,ADV-0039,The Lost Caverns of Tsojcanth,Quests from the Infinite Staircase,Wizards of the Coast,28,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0039-v1.yml
232,4,22,ADV-0328,Lost Level,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,14,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0328-v1.yml
233,4,23,ADV-0328,Lost Level,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,14,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0328-v1.yml
234,4,24,ADV-0328,Lost Level,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,14,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0328-v1.yml
235,4,25,ADV-0328,Lost Level,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,14,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0328-v1.yml
236,4,26,ADV-0328,Lost Level,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,14,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0328-v1.yml
237,4,27,ADV-0328,Lost Level,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,14,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0328-v1.yml
238,4,28,ADV-0328,Lost Level,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,14,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0328-v1.yml
239,4,29,ADV-0182,The Nightsea's Succor,Journeys Through the Radiant Citadel,Wizards of the Coast,15,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0182-v1.yml
240,4,30,ADV-0182,The Nightsea's Succor,Journeys Through the Radiant Citadel,Wizards of the Coast,15,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0182-v1.yml
241,4,31,ADV-0182,The Nightsea's Succor,Journeys Through the Radiant Citadel,Wizards of the Coast,15,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0182-v1.yml
242,4,32,ADV-0182,The Nightsea's Succor,Journeys Through the Radiant Citadel,Wizards of the Coast,15,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0182-v1.yml
243,4,33,ADV-0182,The Nightsea's Succor,Journeys Through the Radiant Citadel,Wizards of the Coast,15,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0182-v1.yml
244,4,34,ADV-0182,The Nightsea's Succor,Journeys Through the Radiant Citadel,Wizards of the Coast,15,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0182-v1.yml
245,4,35,ADV-0182,The Nightsea's Succor,Journeys Through the Radiant Citadel,Wizards of the Coast,15,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0182-v1.yml
246,4,36,ADV-0048,Threading Rava's Needle,Labyrinth Adventures,Kobold Press,18,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0048-v1.yml
247,4,37,ADV-0048,Threading Rava's Needle,Labyrinth Adventures,Kobold Press,18,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0048-v1.yml
248,4,38,ADV-0048,Threading Rava's Needle,Labyrinth Adventures,Kobold Press,18,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0048-v1.yml
249,4,39,ADV-0048,Threading Rava's Needle,Labyrinth Adventures,Kobold Press,18,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0048-v1.yml
250,4,40,ADV-0048,Threading Rava's Needle,Labyrinth Adventures,Kobold Press,18,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0048-v1.yml
251,4,41,ADV-0048,Threading Rava's Needle,Labyrinth Adventures,Kobold Press,18,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0048-v1.yml
252,4,42,ADV-0048,Threading Rava's Needle,Labyrinth Adventures,Kobold Press,18,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0048-v1.yml
253,4,43,ADV-0117,The Forbidden Vale,Dragon Delves,Wizards of the Coast,19,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0117-v1.yml
254,4,44,ADV-0117,The Forbidden Vale,Dragon Delves,Wizards of the Coast,19,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0117-v1.yml
255,4,45,ADV-0117,The Forbidden Vale,Dragon Delves,Wizards of the Coast,19,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0117-v1.yml
256,4,46,ADV-0117,The Forbidden Vale,Dragon Delves,Wizards of the Coast,19,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0117-v1.yml
257,4,47,ADV-0117,The Forbidden Vale,Dragon Delves,Wizards of the Coast,19,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0117-v1.yml
258,4,48,ADV-0117,The Forbidden Vale,Dragon Delves,Wizards of the Coast,19,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0117-v1.yml
259,4,49,ADV-0117,The Forbidden Vale,Dragon Delves,Wizards of the Coast,19,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0117-v1.yml
260,4,50,ADV-0006,The Ithil-stone,Trials of Saruman,Free League Publishing,27,Levels,levels-v2.1,experiments/production-backlog-006/production-backlog-006-qwen-levels-adv0006-v1.yml
261,4,51,ADV-0006,The Ithil-stone,Trials of Saruman,Free League Publishing,27,Combat Emphasis,production-base,experiments/production-backlog-006/production-backlog-006-qwen-combat-adv0006-v1.yml
262,4,52,ADV-0006,The Ithil-stone,Trials of Saruman,Free League Publishing,27,Structural Openness,production-base,experiments/production-backlog-006/production-backlog-006-qwen-structural-openness-adv0006-v1.yml
263,4,53,ADV-0006,The Ithil-stone,Trials of Saruman,Free League Publishing,27,Darkness / Horror Intensity,production-base,experiments/production-backlog-006/production-backlog-006-qwen-darkness-adv0006-v1.yml
264,4,54,ADV-0006,The Ithil-stone,Trials of Saruman,Free League Publishing,27,Player Beginner Suitability,production-base,experiments/production-backlog-006/production-backlog-006-qwen-player-beginner-adv0006-v1.yml
265,4,55,ADV-0006,The Ithil-stone,Trials of Saruman,Free League Publishing,27,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-006/production-backlog-006-qwen-social-adv0006-v1.yml
266,4,56,ADV-0006,The Ithil-stone,Trials of Saruman,Free League Publishing,27,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-006/production-backlog-006-qwen-investigation-adv0006-v1.yml
