case_index,pack_index,pack_case_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,manifest_path
130,2,11,ADV-0047,A Clockwork Mind,Labyrinth Adventures,Kobold Press,19,Darkness / Horror Intensity,production-base,experiments/production-backlog-007/production-backlog-007-qwen-darkness-adv0047-v1.yml
131,2,12,ADV-0047,A Clockwork Mind,Labyrinth Adventures,Kobold Press,19,Player Beginner Suitability,production-base,experiments/production-backlog-007/production-backlog-007-qwen-player-beginner-adv0047-v1.yml
132,2,13,ADV-0047,A Clockwork Mind,Labyrinth Adventures,Kobold Press,19,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-007/production-backlog-007-qwen-social-adv0047-v1.yml
133,2,14,ADV-0047,A Clockwork Mind,Labyrinth Adventures,Kobold Press,19,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-007/production-backlog-007-qwen-investigation-adv0047-v1.yml
134,2,15,ADV-0215,Id Ascendant,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Levels,levels-v2.1,experiments/production-backlog-007/production-backlog-007-qwen-levels-adv0215-v1.yml
135,2,16,ADV-0215,Id Ascendant,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Combat Emphasis,production-base,experiments/production-backlog-007/production-backlog-007-qwen-combat-adv0215-v1.yml
136,2,17,ADV-0215,Id Ascendant,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Structural Openness,production-base,experiments/production-backlog-007/production-backlog-007-qwen-structural-openness-adv0215-v1.yml
137,2,18,ADV-0215,Id Ascendant,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Darkness / Horror Intensity,production-base,experiments/production-backlog-007/production-backlog-007-qwen-darkness-adv0215-v1.yml
138,2,19,ADV-0215,Id Ascendant,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Player Beginner Suitability,production-base,experiments/production-backlog-007/production-backlog-007-qwen-player-beginner-adv0215-v1.yml
139,2,20,ADV-0215,Id Ascendant,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-007/production-backlog-007-qwen-social-adv0215-v1.yml
140,2,21,ADV-0215,Id Ascendant,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-007/production-backlog-007-qwen-investigation-adv0215-v1.yml
141,2,22,ADV-0325,Sargauth Level,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,16,Levels,levels-v2.1,experiments/production-backlog-007/production-backlog-007-qwen-levels-adv0325-v1.yml
142,2,23,ADV-0325,Sargauth Level,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,16,Combat Emphasis,production-base,experiments/production-backlog-007/production-backlog-007-qwen-combat-adv0325-v1.yml
143,2,24,ADV-0325,Sargauth Level,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,16,Structural Openness,production-base,experiments/production-backlog-007/production-backlog-007-qwen-structural-openness-adv0325-v1.yml
144,2,25,ADV-0325,Sargauth Level,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,16,Darkness / Horror Intensity,production-base,experiments/production-backlog-007/production-backlog-007-qwen-darkness-adv0325-v1.yml
145,2,26,ADV-0325,Sargauth Level,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,16,Player Beginner Suitability,production-base,experiments/production-backlog-007/production-backlog-007-qwen-player-beginner-adv0325-v1.yml
146,2,27,ADV-0325,Sargauth Level,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,16,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-007/production-backlog-007-qwen-social-adv0325-v1.yml
147,2,28,ADV-0325,Sargauth Level,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,16,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-007/production-backlog-007-qwen-investigation-adv0325-v1.yml
148,2,29,ADV-0298,Vault of Dragons,Waterdeep: Dragon Heist,Wizards of the Coast,9,Levels,levels-v2.1,experiments/production-backlog-007/production-backlog-007-qwen-levels-adv0298-v1.yml
149,2,30,ADV-0298,Vault of Dragons,Waterdeep: Dragon Heist,Wizards of the Coast,9,Combat Emphasis,production-base,experiments/production-backlog-007/production-backlog-007-qwen-combat-adv0298-v1.yml
150,2,31,ADV-0298,Vault of Dragons,Waterdeep: Dragon Heist,Wizards of the Coast,9,Structural Openness,production-base,experiments/production-backlog-007/production-backlog-007-qwen-structural-openness-adv0298-v1.yml
151,2,32,ADV-0298,Vault of Dragons,Waterdeep: Dragon Heist,Wizards of the Coast,9,Darkness / Horror Intensity,production-base,experiments/production-backlog-007/production-backlog-007-qwen-darkness-adv0298-v1.yml
152,2,33,ADV-0298,Vault of Dragons,Waterdeep: Dragon Heist,Wizards of the Coast,9,Player Beginner Suitability,production-base,experiments/production-backlog-007/production-backlog-007-qwen-player-beginner-adv0298-v1.yml
153,2,34,ADV-0298,Vault of Dragons,Waterdeep: Dragon Heist,Wizards of the Coast,9,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-007/production-backlog-007-qwen-social-adv0298-v1.yml
154,2,35,ADV-0298,Vault of Dragons,Waterdeep: Dragon Heist,Wizards of the Coast,9,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-007/production-backlog-007-qwen-investigation-adv0298-v1.yml
155,2,36,ADV-0051,Maze Runner,Labyrinth Adventures,Kobold Press,19,Levels,levels-v2.1,experiments/production-backlog-007/production-backlog-007-qwen-levels-adv0051-v1.yml
156,2,37,ADV-0051,Maze Runner,Labyrinth Adventures,Kobold Press,19,Combat Emphasis,production-base,experiments/production-backlog-007/production-backlog-007-qwen-combat-adv0051-v1.yml
157,2,38,ADV-0051,Maze Runner,Labyrinth Adventures,Kobold Press,19,Structural Openness,production-base,experiments/production-backlog-007/production-backlog-007-qwen-structural-openness-adv0051-v1.yml
158,2,39,ADV-0051,Maze Runner,Labyrinth Adventures,Kobold Press,19,Darkness / Horror Intensity,production-base,experiments/production-backlog-007/production-backlog-007-qwen-darkness-adv0051-v1.yml
159,2,40,ADV-0051,Maze Runner,Labyrinth Adventures,Kobold Press,19,Player Beginner Suitability,production-base,experiments/production-backlog-007/production-backlog-007-qwen-player-beginner-adv0051-v1.yml
160,2,41,ADV-0051,Maze Runner,Labyrinth Adventures,Kobold Press,19,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-007/production-backlog-007-qwen-social-adv0051-v1.yml
161,2,42,ADV-0051,Maze Runner,Labyrinth Adventures,Kobold Press,19,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-007/production-backlog-007-qwen-investigation-adv0051-v1.yml
162,2,43,ADV-0309,Triboar,Storm King's Thunder,Wizards of the Coast,10,Levels,levels-v2.1,experiments/production-backlog-007/production-backlog-007-qwen-levels-adv0309-v1.yml
163,2,44,ADV-0309,Triboar,Storm King's Thunder,Wizards of the Coast,10,Combat Emphasis,production-base,experiments/production-backlog-007/production-backlog-007-qwen-combat-adv0309-v1.yml
164,2,45,ADV-0309,Triboar,Storm King's Thunder,Wizards of the Coast,10,Structural Openness,production-base,experiments/production-backlog-007/production-backlog-007-qwen-structural-openness-adv0309-v1.yml
165,2,46,ADV-0309,Triboar,Storm King's Thunder,Wizards of the Coast,10,Darkness / Horror Intensity,production-base,experiments/production-backlog-007/production-backlog-007-qwen-darkness-adv0309-v1.yml
166,2,47,ADV-0309,Triboar,Storm King's Thunder,Wizards of the Coast,10,Player Beginner Suitability,production-base,experiments/production-backlog-007/production-backlog-007-qwen-player-beginner-adv0309-v1.yml
167,2,48,ADV-0309,Triboar,Storm King's Thunder,Wizards of the Coast,10,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-007/production-backlog-007-qwen-social-adv0309-v1.yml
168,2,49,ADV-0309,Triboar,Storm King's Thunder,Wizards of the Coast,10,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-007/production-backlog-007-qwen-investigation-adv0309-v1.yml
169,2,50,ADV-0332,Muiral's Gauntlet,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,16,Levels,levels-v2.1,experiments/production-backlog-007/production-backlog-007-qwen-levels-adv0332-v1.yml
170,2,51,ADV-0332,Muiral's Gauntlet,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,16,Combat Emphasis,production-base,experiments/production-backlog-007/production-backlog-007-qwen-combat-adv0332-v1.yml
171,2,52,ADV-0332,Muiral's Gauntlet,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,16,Structural Openness,production-base,experiments/production-backlog-007/production-backlog-007-qwen-structural-openness-adv0332-v1.yml
172,2,53,ADV-0332,Muiral's Gauntlet,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,16,Darkness / Horror Intensity,production-base,experiments/production-backlog-007/production-backlog-007-qwen-darkness-adv0332-v1.yml
173,2,54,ADV-0332,Muiral's Gauntlet,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,16,Player Beginner Suitability,production-base,experiments/production-backlog-007/production-backlog-007-qwen-player-beginner-adv0332-v1.yml
174,2,55,ADV-0332,Muiral's Gauntlet,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,16,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-007/production-backlog-007-qwen-social-adv0332-v1.yml
175,2,56,ADV-0332,Muiral's Gauntlet,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,16,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-007/production-backlog-007-qwen-investigation-adv0332-v1.yml
176,2,57,ADV-0217,Karkolohk,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Levels,levels-v2.1,experiments/production-backlog-007/production-backlog-007-qwen-levels-adv0217-v1.yml
177,2,58,ADV-0217,Karkolohk,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Combat Emphasis,production-base,experiments/production-backlog-007/production-backlog-007-qwen-combat-adv0217-v1.yml
178,2,59,ADV-0217,Karkolohk,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Structural Openness,production-base,experiments/production-backlog-007/production-backlog-007-qwen-structural-openness-adv0217-v1.yml
179,2,60,ADV-0217,Karkolohk,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Darkness / Horror Intensity,production-base,experiments/production-backlog-007/production-backlog-007-qwen-darkness-adv0217-v1.yml
180,2,61,ADV-0217,Karkolohk,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Player Beginner Suitability,production-base,experiments/production-backlog-007/production-backlog-007-qwen-player-beginner-adv0217-v1.yml
181,2,62,ADV-0217,Karkolohk,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-007/production-backlog-007-qwen-social-adv0217-v1.yml
182,2,63,ADV-0217,Karkolohk,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-007/production-backlog-007-qwen-investigation-adv0217-v1.yml
183,2,64,ADV-0052,What Dwells Beneath,Labyrinth Adventures,Kobold Press,20,Levels,levels-v2.1,experiments/production-backlog-007/production-backlog-007-qwen-levels-adv0052-v1.yml
184,2,65,ADV-0052,What Dwells Beneath,Labyrinth Adventures,Kobold Press,20,Combat Emphasis,production-base,experiments/production-backlog-007/production-backlog-007-qwen-combat-adv0052-v1.yml
185,2,66,ADV-0052,What Dwells Beneath,Labyrinth Adventures,Kobold Press,20,Structural Openness,production-base,experiments/production-backlog-007/production-backlog-007-qwen-structural-openness-adv0052-v1.yml
186,2,67,ADV-0052,What Dwells Beneath,Labyrinth Adventures,Kobold Press,20,Darkness / Horror Intensity,production-base,experiments/production-backlog-007/production-backlog-007-qwen-darkness-adv0052-v1.yml
187,2,68,ADV-0052,What Dwells Beneath,Labyrinth Adventures,Kobold Press,20,Player Beginner Suitability,production-base,experiments/production-backlog-007/production-backlog-007-qwen-player-beginner-adv0052-v1.yml
188,2,69,ADV-0052,What Dwells Beneath,Labyrinth Adventures,Kobold Press,20,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-007/production-backlog-007-qwen-social-adv0052-v1.yml
189,2,70,ADV-0052,What Dwells Beneath,Labyrinth Adventures,Kobold Press,20,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-007/production-backlog-007-qwen-investigation-adv0052-v1.yml
190,2,71,ADV-0313,Canyon of the Stone Giants,Storm King's Thunder,Wizards of the Coast,10,Levels,levels-v2.1,experiments/production-backlog-007/production-backlog-007-qwen-levels-adv0313-v1.yml
191,2,72,ADV-0313,Canyon of the Stone Giants,Storm King's Thunder,Wizards of the Coast,10,Combat Emphasis,production-base,experiments/production-backlog-007/production-backlog-007-qwen-combat-adv0313-v1.yml
192,2,73,ADV-0313,Canyon of the Stone Giants,Storm King's Thunder,Wizards of the Coast,10,Structural Openness,production-base,experiments/production-backlog-007/production-backlog-007-qwen-structural-openness-adv0313-v1.yml
193,2,74,ADV-0313,Canyon of the Stone Giants,Storm King's Thunder,Wizards of the Coast,10,Darkness / Horror Intensity,production-base,experiments/production-backlog-007/production-backlog-007-qwen-darkness-adv0313-v1.yml
194,2,75,ADV-0313,Canyon of the Stone Giants,Storm King's Thunder,Wizards of the Coast,10,Player Beginner Suitability,production-base,experiments/production-backlog-007/production-backlog-007-qwen-player-beginner-adv0313-v1.yml
195,2,76,ADV-0313,Canyon of the Stone Giants,Storm King's Thunder,Wizards of the Coast,10,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-007/production-backlog-007-qwen-social-adv0313-v1.yml
196,2,77,ADV-0313,Canyon of the Stone Giants,Storm King's Thunder,Wizards of the Coast,10,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-007/production-backlog-007-qwen-investigation-adv0313-v1.yml
197,2,78,ADV-0331,Dweomercore,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,18,Levels,levels-v2.1,experiments/production-backlog-007/production-backlog-007-qwen-levels-adv0331-v1.yml
198,2,79,ADV-0331,Dweomercore,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,18,Combat Emphasis,production-base,experiments/production-backlog-007/production-backlog-007-qwen-combat-adv0331-v1.yml
199,2,80,ADV-0331,Dweomercore,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,18,Structural Openness,production-base,experiments/production-backlog-007/production-backlog-007-qwen-structural-openness-adv0331-v1.yml
200,2,81,ADV-0331,Dweomercore,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,18,Darkness / Horror Intensity,production-base,experiments/production-backlog-007/production-backlog-007-qwen-darkness-adv0331-v1.yml
201,2,82,ADV-0331,Dweomercore,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,18,Player Beginner Suitability,production-base,experiments/production-backlog-007/production-backlog-007-qwen-player-beginner-adv0331-v1.yml
202,2,83,ADV-0331,Dweomercore,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,18,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-007/production-backlog-007-qwen-social-adv0331-v1.yml
203,2,84,ADV-0331,Dweomercore,Waterdeep: Dungeon of the Mad Mage,Wizards of the Coast,18,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-007/production-backlog-007-qwen-investigation-adv0331-v1.yml
204,2,85,ADV-0220,Skytower Shelter,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Levels,levels-v2.1,experiments/production-backlog-007/production-backlog-007-qwen-levels-adv0220-v1.yml
205,2,86,ADV-0220,Skytower Shelter,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Combat Emphasis,production-base,experiments/production-backlog-007/production-backlog-007-qwen-combat-adv0220-v1.yml
206,2,87,ADV-0220,Skytower Shelter,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Structural Openness,production-base,experiments/production-backlog-007/production-backlog-007-qwen-structural-openness-adv0220-v1.yml
207,2,88,ADV-0220,Skytower Shelter,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Darkness / Horror Intensity,production-base,experiments/production-backlog-007/production-backlog-007-qwen-darkness-adv0220-v1.yml
208,2,89,ADV-0220,Skytower Shelter,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Player Beginner Suitability,production-base,experiments/production-backlog-007/production-backlog-007-qwen-player-beginner-adv0220-v1.yml
209,2,90,ADV-0220,Skytower Shelter,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-007/production-backlog-007-qwen-social-adv0220-v1.yml
210,2,91,ADV-0220,Skytower Shelter,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,6,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-007/production-backlog-007-qwen-investigation-adv0220-v1.yml
211,2,92,ADV-0224,Destruction's Light,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,7,Levels,levels-v2.1,experiments/production-backlog-007/production-backlog-007-qwen-levels-adv0224-v1.yml
212,2,93,ADV-0224,Destruction's Light,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,7,Combat Emphasis,production-base,experiments/production-backlog-007/production-backlog-007-qwen-combat-adv0224-v1.yml
213,2,94,ADV-0224,Destruction's Light,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,7,Structural Openness,production-base,experiments/production-backlog-007/production-backlog-007-qwen-structural-openness-adv0224-v1.yml
214,2,95,ADV-0224,Destruction's Light,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,7,Darkness / Horror Intensity,production-base,experiments/production-backlog-007/production-backlog-007-qwen-darkness-adv0224-v1.yml
215,2,96,ADV-0224,Destruction's Light,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,7,Player Beginner Suitability,production-base,experiments/production-backlog-007/production-backlog-007-qwen-player-beginner-adv0224-v1.yml
216,2,97,ADV-0224,Destruction's Light,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,7,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-007/production-backlog-007-qwen-social-adv0224-v1.yml
217,2,98,ADV-0224,Destruction's Light,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,7,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-007/production-backlog-007-qwen-investigation-adv0224-v1.yml
218,2,99,ADV-0202,Black Swords,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Levels,levels-v2.1,experiments/production-backlog-007/production-backlog-007-qwen-levels-adv0202-v1.yml
219,2,100,ADV-0202,Black Swords,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Combat Emphasis,production-base,experiments/production-backlog-007/production-backlog-007-qwen-combat-adv0202-v1.yml
220,2,101,ADV-0202,Black Swords,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Structural Openness,production-base,experiments/production-backlog-007/production-backlog-007-qwen-structural-openness-adv0202-v1.yml
221,2,102,ADV-0202,Black Swords,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Darkness / Horror Intensity,production-base,experiments/production-backlog-007/production-backlog-007-qwen-darkness-adv0202-v1.yml
222,2,103,ADV-0202,Black Swords,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Player Beginner Suitability,production-base,experiments/production-backlog-007/production-backlog-007-qwen-player-beginner-adv0202-v1.yml
223,2,104,ADV-0202,Black Swords,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-007/production-backlog-007-qwen-social-adv0202-v1.yml
224,2,105,ADV-0202,Black Swords,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-007/production-backlog-007-qwen-investigation-adv0202-v1.yml
225,2,106,ADV-0218,Lost Spire of Netheril,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Levels,levels-v2.1,experiments/production-backlog-007/production-backlog-007-qwen-levels-adv0218-v1.yml
226,2,107,ADV-0218,Lost Spire of Netheril,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Combat Emphasis,production-base,experiments/production-backlog-007/production-backlog-007-qwen-combat-adv0218-v1.yml
227,2,108,ADV-0218,Lost Spire of Netheril,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Structural Openness,production-base,experiments/production-backlog-007/production-backlog-007-qwen-structural-openness-adv0218-v1.yml
228,2,109,ADV-0218,Lost Spire of Netheril,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Darkness / Horror Intensity,production-base,experiments/production-backlog-007/production-backlog-007-qwen-darkness-adv0218-v1.yml
229,2,110,ADV-0218,Lost Spire of Netheril,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Player Beginner Suitability,production-base,experiments/production-backlog-007/production-backlog-007-qwen-player-beginner-adv0218-v1.yml
230,2,111,ADV-0218,Lost Spire of Netheril,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-007/production-backlog-007-qwen-social-adv0218-v1.yml
231,2,112,ADV-0218,Lost Spire of Netheril,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-007/production-backlog-007-qwen-investigation-adv0218-v1.yml
232,2,113,ADV-0219,Revel's End,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Levels,levels-v2.1,experiments/production-backlog-007/production-backlog-007-qwen-levels-adv0219-v1.yml
233,2,114,ADV-0219,Revel's End,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Combat Emphasis,production-base,experiments/production-backlog-007/production-backlog-007-qwen-combat-adv0219-v1.yml
234,2,115,ADV-0219,Revel's End,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Structural Openness,production-base,experiments/production-backlog-007/production-backlog-007-qwen-structural-openness-adv0219-v1.yml
235,2,116,ADV-0219,Revel's End,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Darkness / Horror Intensity,production-base,experiments/production-backlog-007/production-backlog-007-qwen-darkness-adv0219-v1.yml
236,2,117,ADV-0219,Revel's End,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Player Beginner Suitability,production-base,experiments/production-backlog-007/production-backlog-007-qwen-player-beginner-adv0219-v1.yml
237,2,118,ADV-0219,Revel's End,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Social Interaction Emphasis,phase6-v0.3,experiments/production-backlog-007/production-backlog-007-qwen-social-adv0219-v1.yml
238,2,119,ADV-0219,Revel's End,Icewind Dale: Rime of the Frostmaiden,Wizards of the Coast,8,Investigation Emphasis,phase6-v0.4,experiments/production-backlog-007/production-backlog-007-qwen-investigation-adv0219-v1.yml
